Year,Quater,Educational attainment,Both sexes:No. ('000),Both sexes:Percentage share (%),Female:No. ('000),Female:Percentage share (%),Male:No. ('000),Male:Percentage share (%),total_female,total_male
2022,Q1,     Post-secondary - non-degree (6),782.6,3541.3990172264625,372.6,0.10177806356426218,409.9,0.1157522048791002,3660.906750939923,3541.185245051086
2022,Q1,          Post-secondary - diploma/certificate (7),301.1,3530.303725150444,153.7,0.041917950229002576,147.4,0.04175375270778771,3666.686924344326,3530.2216074223115
2022,Q1,          Post-secondary - sub-degree (8),481.5,3548.225473900682,218.9,0.05982382139777679,262.6,0.07401157033408037,3659.0775193798454,3548.0938833570412
2022,Q1,     Post-secondary - degree (9),2390.6,3543.4246449244442,1206.6,0.3289910815761462,1184.0,0.3342015021931244,3667.5766231089397,3542.7728248684057
2022,Q2,Primary and below,549.5,3590.8465063140757,310.8,0.08620048467201709,237.60000000000002,0.06617105028455111,3605.5481727574756,3590.6941023040135
2022,Q2,Secondary,3481.8,3554.7433206811656,1746.8,0.4858807864446712,1734.9,0.48818512074005616,3595.1205495937297,3553.7748413347936
2022,Q2,     Lower secondary (3),947.5,3552.327359684511,401.2,0.11171413790790835,546.3,0.15379792496538872,3591.3090993973346,3552.063528314452
2022,Q2,     Upper secondary (4),2534.3999999999996,3550.923742328394,1345.8,0.37435883623023647,1188.6,0.3347962711013853,3594.946531921347,3550.218752705462
2022,Q2,Post-secondary (5),3116.9,3553.459298145812,1536.8,0.42795400541072953,1580.1,0.44477392758712614,3591.040113119291,3552.5913323470977
2022,Q2,     Post-secondary - non-degree (6),756.1,3553.6596211810133,361.9,0.10105865736331081,394.2,0.11093449131057856,3581.088542458582,3553.448484262438
2022,Q2,          Post-secondary - diploma/certificate (7),287.6,3554.2977771878227,151.3,0.04201201768367055,136.3,0.03834880222168686,3601.350478789503,3554.2179182566542
2022,Q2,          Post-secondary - sub-degree (8),468.4,3556.893986815989,210.6,0.05890504417542165,257.9,0.07250975165467426,3575.2455998984483,3556.7629748373956
2022,Q2,     Post-secondary - degree (9),2360.7,3552.423429648483,1174.9,0.32688536118236344,1185.8,0.33386202551275374,3594.2264154941604,3551.7666262846706
2022,Q3,Primary and below,554.0,3618.1794570254783,316.9,0.08617743431521775,235.8,0.06517361050643965,3677.296760087458,3618.0288028802884
2022,Q3,Secondary,3489.7,3615.2596861361667,1754.3000000000002,0.4760748457884735,1735.4,0.4801466172500674,3684.9247876025347,3614.312665450225
2022,Q3,     Lower secondary (3),973.8,3613.4729637260803,414.5,0.11299327327827187,559.2,0.15476553707576168,3668.359964926395,3613.2075044992566
2022,Q3,     Upper secondary (4),2516.0,3618.7134364000103,1339.8000000000002,0.3639314970199556,1176.3,0.32512168113864637,3681.462063522725,3618.0300122721537
2022,Q3,Post-secondary (5),3255.8,3619.8158481998043,1612.4,0.43788014475472836,1643.4,0.45411191760658465,3682.286167378428,3618.9316692272837
2022,Q3,     Post-secondary - non-degree (6),799.1,3617.23934422566,378.6,0.10267440114468189,420.6,0.11628348582548606,3687.3845455061605,3617.0226323557317
2022,Q3,          Post-secondary - diploma/certificate (7),314.0,3610.7515808784624,163.0,0.04419586054579771,151.1,0.04184823006833501,3688.1282090003015,3610.6664428403556
2022,Q3,          Post-secondary - sub-degree (8),485.2,3596.0227805046966,215.6,0.059003959094839756,269.6,0.07497448487930593,3653.99209319931,3595.889994229405
2022,Q3,     Post-secondary - degree (9),2456.5,3619.1493266785096,1233.7,0.33511341755268537,1222.8,0.33793175688241917,3681.440179297035,3618.4820606412086
2022,Q4,Primary and below,558.4,3607.783743324675,313.5,0.08356308458110874,243.7,0.0675511814782401,3751.656626506024,3607.6349024110223
2022,Q4,Secondary,3600.2,3676.3983220994746,1828.6999999999998,0.4857905730807699,1771.6,0.4820100632354937,3764.379346438967,3675.441936021274
2022,Q4,     Lower secondary (3),936.2,3678.211958747431,412.8,0.10983145244159635,523.5,0.1423342264811567,3758.486215226092,3677.962869101656
2022,Q4,     Upper secondary (4),2664.1,3672.063650674011,1416.1,0.375975750740796,1248.1,0.3399561055534677,3766.466313877469,3671.356329865065
2022,Q4,Post-secondary (5),3281.5,3678.0302633899523,1622.4,0.43091091142488247,1658.8,0.4511091682554853,3765.047384470377,3677.1586940138177
2022,Q4,     Post-secondary - non-degree (6),792.3,3667.297954881548,378.2,0.1004340703615293,414.0,0.11289613187395299,3765.6544102873213,3667.087553205325
2022,Q4,          Post-secondary - diploma/certificate (7),292.4,3658.299709094771,154.5,0.041109986733042024,138.0,0.0377232446640977,3758.2108941869615,3658.2219061166434
2022,Q4,          Post-secondary - sub-degree (8),499.9,3673.3525559936866,223.6,0.05928243434319113,276.1,0.0751656580813603,3771.774935987957,3673.220018923346
2022,Q4,     Post-secondary - degree (9),2489.1,3676.9660494407767,1244.4,0.3305904649151248,1244.8,0.3386008700334651,3764.173901142264,3676.3047888121846
2023,Q1,Primary and below,544.7,3706.8423303571435,314.29999999999995,0.0841875,229.4,0.06188799229194266,3733.333333333333,3706.6964285714294
2023,Q1,Secondary,3563.2,3652.8012732525167,1803.0,0.48321720167973736,1760.2,0.4820027599164917,3731.241341848954,3651.8463095625416
2023,Q1,     Lower secondary (3),933.8,3650.3537356923107,412.6,0.1106329071895284,521.2,0.14279047741366893,3729.450942594893,3650.103350310019
2023,Q1,     Upper secondary (4),2629.6,3656.222836897442,1390.4,0.37222533099345334,1239.1,0.338966928103534,3735.3717875381626,3655.518864133935
2023,Q1,Post-secondary (5),3276.8,3651.543208535478,1616.0,0.43284688960573425,1660.8,0.45493074979277265,3733.4217683115626,3650.665515040515
2023,Q1,     Post-secondary - non-degree (6),755.2,3651.845837470244,363.4,0.09709096898806029,391.8,0.10729413730526134,3742.8815860792256,3651.644067795561
2023,Q1,          Post-secondary - diploma/certificate (7),273.6,3604.854417232545,150.8,0.04023807453873058,122.80000000000001,0.034065865846814244,3747.694235588973,3604.781412343992
2023,Q1,          Post-secondary - sub-degree (8),481.6,3643.5929026910358,212.5,0.05681866801536555,269.0,0.07383083524047773,3739.9679968304313,3643.4641315356653
2023,Q1,     Post-secondary - degree (9),2521.7,3648.003468261016,1252.6,0.33576718241550413,1269.0,0.34792598037428146,3730.561131641318,3647.3275109690658
2023,Q2,Primary and below,532.3,3697.314907749481,310.4,0.0830003173897166,220.8,0.05972131289793201,3739.7447354635933,3697.172571831483
2023,Q2,Secondary,3560.3,3648.442635929795,1803.6,0.48212714452400024,1756.6999999999998,0.4816187453721374,3740.9219134107825,3647.4909186573127
2023,Q2,     Lower secondary (3),972.4,3647.8392734372983,433.4,0.11610504711067285,539.2,0.14782408645282683,3732.8265289525048,3647.578773788451
2023,Q2,     Upper secondary (4),2587.9,3646.555772640981,1370.2,0.36612727232255476,1217.6,0.33396745209558537,3742.414465079418,3645.86426719065
2023,Q2,Post-secondary (5),3295.9,3646.5629584531202,1626.2,0.4348028657088107,1669.8,0.45802133245373894,3740.0857451778456,3645.6817219723125
2023,Q2,     Post-secondary - non-degree (6),745.0,3638.798947374566,360.0,0.09606401226028374,385.0,0.10580992258421919,3747.5011872769414,3638.600148238083
2023,Q2,          Post-secondary - diploma/certificate (7),245.8,3650.6307187490333,133.3,0.03581174676296984,112.6,0.030844543178639248,3722.2423380318114,3650.56468328501
2023,Q2,          Post-secondary - sub-degree (8),499.2,3629.6760013914577,226.9,0.06097974506102694,272.29999999999995,0.07502324314208476,3720.907651760833,3629.5418405772907
2023,Q2,     Post-secondary - degree (9),2551.0,3649.4926491489127,1266.1,0.3387443731354376,1284.6999999999998,0.35208738028622627,3737.626660129893,3648.8101304727666
2023,Q3,Primary and below,515.1,3745.3539944520517,294.4,0.07807409567831967,219.8,0.0586881820292547,3770.776945185311,3745.217391304348
2023,Q3,Secondary,3601.5,3685.983206014563,1840.6,0.48911163645057903,1760.9,0.4778527811411752,3763.149070336989,3685.026161812305
2023,Q3,     Lower secondary (3),995.4,3679.621693077149,447.4,0.11874331636909385,548.0,0.148939046841571,3767.791010732187,3679.3575064497154
2023,Q3,     Upper secondary (4),2606.1,3686.1084582980393,1393.2,0.37008083534180347,1213.0,0.32913514711490427,3764.582942300302,3685.4161903788718
2023,Q3,Post-secondary (5),3330.8,3689.4035234174885,1625.8,0.43221030905541774,1704.8,0.4621910420015174,3761.5946818879347,3688.5180478993425
2023,Q3,     Post-secondary - non-degree (6),751.0,3683.151718847938,365.4,0.09705785531719598,385.6,0.10469861543783218,3764.764828213355,3682.9522375963143
2023,Q3,          Post-secondary - diploma/certificate (7),244.0,3676.45559948338,130.2,0.03491415055772937,113.8,0.030954277095093446,3729.1470054446463,3676.390168970814
2023,Q3,          Post-secondary - sub-degree (8),507.1,3687.9491988193936,235.2,0.06262095021574873,271.8,0.07370219493524617,3755.931508379584,3687.8141857077676
2023,Q3,     Post-secondary - degree (9),2579.8,3685.659935402371,1260.4,0.3348653382144427,1319.2,0.3579943333228541,3763.901055632276,3684.9745294998593
2023,Q4,Primary and below,510.8,3694.322508349854,297.2,0.07808728743119794,212.6,0.05754985474110355,3805.9972343367726,3694.1882991088723
2023,Q4,Secondary,3587.4,3654.792288082743,1851.0,0.49004143300614067,1736.5,0.47525310099232526,3777.231628446416,3653.842544897024
2023,Q4,     Lower secondary (3),979.0,3651.9888890338816,434.9,0.11501080308570523,544.1,0.1489978726856464,3781.3839077005277,3651.7299891115526
2023,Q4,     Upper secondary (4),2608.4,3654.583823890667,1416.1,0.3752049486089691,1192.3000000000002,0.3263095263645356,3774.203952399973,3653.8927112658866
2023,Q4,Post-secondary (5),3329.0,3654.3324736593822,1625.6,0.43092064304797206,1703.4,0.46624423377392893,3772.3883184195256,3653.450008833652
2023,Q4,     Post-secondary - non-degree (6),746.4,3656.780333059539,354.8,0.09404074669992697,391.4,0.1070398384979883,3772.832654467593,3656.5824976217236
2023,Q4,          Post-secondary - diploma/certificate (7),254.0,3663.148410982996,132.8,0.034940713511616525,121.1,0.03305959676358014,3800.723758999621,3663.0815816062495
2023,Q4,          Post-secondary - sub-degree (8),492.4,3654.6054006745194,222.1,0.059170670037852,270.2,0.07393676459880101,3753.548841984055,3654.474218153463
2023,Q4,     Post-secondary - degree (9),2582.6,3653.170403185813,1270.6,0.3368762778892521,1311.9,0.3591800535383801,3771.7111099693075,3652.485674179614
2024,Q1,Primary and below,505.2,3600.1920786059472,294.0,0.0781540712685338,210.1,0.05836017441082845,3761.800188115978,3600.057781201849
2024,Q1,Secondary,3543.4,3609.3845056626833,1847.6,0.4900880636995664,1695.9,0.4699808893067453,3769.9347053116862,3608.4445954846615
2024,Q1,     Lower secondary (3),953.3,3609.2485907642163,429.0,0.11374249428355122,524.3,0.14527586715572094,3771.6774430015244,3608.995838503609
2024,Q1,     Upper secondary (4),2590.0,3607.467651570333,1418.5,0.37629986509528957,1171.6,0.3248326243590939,3769.6000758352557,3606.7805760323727
2024,Q1,Post-secondary (5),3328.2,3610.078250406634,1626.8,0.4318051397785005,1701.4,0.4714070799587077,3767.4401023445116,3609.194838883269
2024,Q1,     Post-secondary - non-degree (6),769.4,3616.5672298612867,361.0,0.0957907143148446,408.4,0.11293113882379398,3768.6325087154737,3616.363070926124
2024,Q1,          Post-secondary - diploma/certificate (7),263.70000000000005,3624.434114591274,132.7,0.03502928498709514,131.0,0.036144267450849726,3788.2588825003686,3624.3645047762693
2024,Q1,          Post-secondary - sub-degree (8),505.6,3599.120300702262,228.4,0.060856313563022305,277.4,0.07707727452913413,3753.102786343948,3598.985585500259
2024,Q1,     Post-secondary - degree (9),2558.9,3611.870404662172,1265.8,0.3360236787524199,1293.1,0.3580812979863967,3766.9964351906083,3611.191110151539
2024,Q2,Primary and below,505.8,3604.327481751865,303.4,0.07985669895814294,201.1,0.05579610319280093,3799.305555555555,3604.1943521594685
2024,Q2,Secondary,3580.8,3617.8997239849073,1840.4,0.48534444276251426,1740.3,0.4811505269699884,3791.9461682196147,3616.9554067817753
2024,Q2,     Lower secondary (3),944.4,3616.2282601438415,417.2,0.10981675609509171,527.3,0.1458249348227557,3799.055944055944,3615.9796720698814
2024,Q2,     Upper secondary (4),2636.4,3610.9835280875504,1423.1999999999998,0.3750452511026448,1213.0,0.33598420370744936,3794.742089963137,3610.2887773146394
2024,Q2,Post-secondary (5),3320.2,3615.45220233992,1647.5,0.43471214454337087,1672.6,0.462737521753307,3789.8642140089332,3614.5761287360883
2024,Q2,     Post-secondary - non-degree (6),776.5,3621.2337621022252,371.2,0.09801075667710707,405.4,0.111957134133741,3787.3393960512426,3621.028736906752
2024,Q2,          Post-secondary - diploma/certificate (7),255.0,3581.843525767212,129.6,0.03422755557048445,125.4,0.03501056283313519,3786.422893481717,3581.776179882409
2024,Q2,          Post-secondary - sub-degree (8),521.6,3619.8378594474766,241.6,0.06385458118245435,280.0,0.07735447686443614,3783.5969718392835,3619.700001212606
2024,Q2,     Post-secondary - degree (9),2543.5,3613.536528073637,1276.2,0.3366737052933394,1267.3,0.35077419571228724,3790.613819656821,3612.8655285677496
